Date,State,CO conc (ppm),NO2 conc (ppb),O3 conc (ppm),Pb conc (ug/m3 SC),PM10 conc (ug/m3 SC),PM2.5 conc (ug/m3 LC),SO2 conc (ppb),Total Cases,Confirmed Cases,Sum New Cases
2020-10-19,CA,0.5075000000000001,23.302500000000002,0.049324468085106384,0.011,66.74725274725274,20.035616438356165,1.0,870791.0,870791.0,3474.0
2020-10-20,CA,0.5,23.46115702479339,0.04973513513513514,0.012,52.56521739130435,15.321379310344827,1.0642857142857143,874077.0,874077.0,3286.0
2020-10-21,CA,0.5104651162790698,23.80238095238095,0.049960000000000004,0.0075,56.085470085470085,18.054314720812183,0.958139534883721,877784.0,877784.0,3707.0
2020-10-22,CA,0.4518518518518519,19.404166666666665,0.04712765957446808,0.013,64.50526315789473,16.605369127516777,0.8113636363636364,880724.0,880724.0,2940.0
2020-10-23,CA,0.37407407407407406,19.22032520325203,0.043465608465608464,0.011,53.71875,12.558783783783785,0.6869565217391305,886865.0,886865.0,6141.0
2020-10-24,CA,0.41544117647058826,16.409944751381214,0.04115,0.004660377358490566,42.61616161616162,12.988721804511279,0.5565789473684211,892810.0,892810.0,5945.0
2020-10-25,CA,0.42625,10.375409836065574,0.03702747252747253,0.014,81.48421052631579,9.962837837837839,0.3711111111111111,898029.0,898029.0,5219.0
2020-10-26,CA,0.4368421052631579,23.17232142857143,0.041005780346820814,0.047,111.96808510638297,13.382962962962964,0.9611111111111111,901010.0,901010.0,2981.0
2020-10-27,CA,0.6264367816091954,32.78650793650794,0.04510204081632653,0.0215,58.02459016393443,14.749489795918368,1.341304347826087,904198.0,904198.0,3188.0
2020-10-28,CA,0.7439024390243902,35.218333333333334,0.04978835978835979,0.017,53.494949494949495,16.13448275862069,1.7043478260869567,908713.0,908713.0,4515.0
2020-10-29,CA,0.8123456790123457,38.672413793103445,0.04811764705882353,0.019,48.705263157894734,16.123287671232877,1.386046511627907,912904.0,912904.0,4191.0
2020-10-30,CA,0.9326797385620914,42.65074626865671,0.04965073529411765,0.0127,57.92050209205021,17.144210526315792,1.165979381443299,916918.0,916918.0,4014.0
2020-10-31,CA,0.9682926829268294,33.87560975609756,0.04997802197802198,0.019,46.02105263157895,18.8503355704698,1.2977777777777777,922005.0,922005.0,5087.0
2020-11-01,CA,0.9646341463414634,33.53606557377049,0.05067955801104972,0.013,39.93684210526316,17.959868421052633,1.068888888888889,926534.0,926534.0,4529.0
2020-11-02,CA,0.9064516129032257,35.1865671641791,0.04732663316582914,0.017,51.968,17.74375,1.2943396226415094,930628.0,930628.0,4094.0
2020-11-03,CA,0.6734177215189873,31.231034482758623,0.04536842105263158,0.021,48.623655913978496,18.358620689655172,1.0431818181818182,934672.0,934672.0,4044.0
2020-11-04,CA,0.7756410256410257,35.76896551724138,0.04473988439306358,0.0275,46.8936170212766,15.641379310344828,1.0525,940010.0,940010.0,5338.0
2020-11-05,CA,0.9133333333333333,39.680924855491334,0.03720408163265306,0.012226415094339624,55.55714285714286,14.205813953488372,1.1935897435897436,944576.0,944576.0,4566.0
2020-11-06,CA,0.7376623376623377,25.742735042735042,0.040273743016759775,0.027,73.08510638297872,10.241379310344827,0.9743589743589743,951094.0,951094.0,6518.0
2020-11-07,CA,0.2987341772151899,13.142622950819673,0.036944751381215474,0.064,26.648936170212767,4.868456375838926,0.5422222222222222,956957.0,956957.0,5863.0
2020-11-08,CA,0.3686046511627907,14.086153846153847,0.03584102564102564,0.11449999999999999,18.892561983471076,5.457635467980296,0.49583333333333335,966500.0,966500.0,9543.0
2020-11-09,CA,0.480722891566265,26.46209677419355,0.032320441988950274,0.036,15.021505376344086,7.195302013422818,1.206,971851.0,971851.0,5351.0
2020-11-10,CA,0.6094117647058823,28.754032258064516,0.033790055248618785,0.016,19.873684210526317,9.029411764705882,0.932,977218.0,977218.0,5367.0
2020-11-11,CA,0.7065476190476191,31.24009433962264,0.03562450592885375,0.009333333333333334,28.17269076305221,11.671621621621622,0.7723214285714286,984682.0,984682.0,7464.0
2020-11-12,CA,0.7458823529411764,33.0671875,0.039595628415300545,0.008,28.473118279569892,14.454248366013072,0.9183673469387755,991609.0,991609.0,6927.0
2020-11-13,CA,0.7107142857142857,29.8528,0.03933333333333334,0.016,33.52040816326531,14.078846153846156,0.9104166666666668,998502.0,998502.0,6893.0
2020-11-14,CA,0.7468085106382979,27.53037037037037,0.03623115577889447,0.010499999999999999,26.84426229508197,11.637264150943397,1.1303571428571428,1008377.0,1008377.0,9875.0
2020-11-15,CA,0.8797619047619049,28.844961240310077,0.0356968085106383,0.012,21.126315789473683,10.739490445859872,1.3780000000000001,1019345.0,1019345.0,10968.0
2020-11-16,CA,0.8023255813953488,36.11007751937984,0.034962162162162164,0.017,29.83695652173913,10.856862745098038,1.176,1029235.0,1029235.0,9890.0
2020-11-17,CA,0.8535294117647059,36.65071090047393,0.03520731707317073,0.011829545454545454,41.40408163265306,10.770731707317072,1.271604938271605,1037978.0,1037978.0,8743.0
2020-11-18,CA,0.6023529411764706,23.192622950819672,0.031353591160220996,0.009,36.44086021505376,7.161904761904761,0.7609756097560976,1047789.0,1047789.0,9811.0
2020-11-19,CA,0.5642857142857143,24.338524590163935,0.03088372093023256,0.011,17.462365591397848,8.343333333333334,0.597872340425532,1059267.0,1059267.0,11478.0
2020-11-20,CA,0.8333333333333334,32.2796992481203,0.02947,0.017,28.28099173553719,11.897607655502393,0.9865384615384616,1072272.0,1072272.0,13005.0
2020-11-21,CA,1.0209302325581395,31.51825396825397,0.032220430107526885,0.016,27.09375,16.560000000000002,1.2551020408163265,1087714.0,1087714.0,15442.0
2020-11-22,CA,1.0186046511627906,27.605645161290322,0.034758064516129034,0.012,26.119565217391305,17.474509803921567,0.9895833333333334,1102033.0,1102033.0,14319.0
2020-11-23,CA,0.8185897435897436,28.785,0.03417712177121771,0.016972972972972972,34.14107883817427,16.949484536082476,0.6809999999999999,1110370.0,1110370.0,8337.0
2020-11-24,CA,0.6964705882352942,28.777952755905513,0.033994565217391304,0.015,27.404255319148938,14.110526315789475,0.8204081632653062,1125699.0,1125699.0,15329.0
2020-11-25,CA,0.7694117647058825,27.07890625,0.036026315789473684,0.015,30.145833333333332,12.828387096774193,0.9897959183673469,1144049.0,1144049.0,18350.0
2020-11-26,CA,0.6296703296703297,20.61925925925926,0.034355,0.017,27.840336134453782,9.502912621359222,0.6745098039215686,1158689.0,1158689.0,14640.0
2020-11-27,CA,0.7148148148148148,26.627868852459017,0.030933701657458564,0.02,25.526881720430108,10.053424657534245,0.8888888888888888,1171324.0,1171324.0,12635.0
2020-11-28,CA,0.8382716049382717,29.46528925619835,0.033244444444444445,0.012,26.27777777777778,12.726027397260275,1.0391304347826087,1183320.0,1183320.0,11996.0
2020-11-29,CA,0.9128834355828221,32.24285714285714,0.03461904761904762,0.009123595505617976,30.217573221757323,12.725517241379311,0.7716814159292036,1198934.0,1198934.0,15614.0
2020-11-30,CA,0.9289156626506023,33.850806451612904,0.03035195530726257,0.025,31.168539325842698,13.655333333333335,1.2775510204081633,1212968.0,1212968.0,14034.0
2020-12-01,CA,0.9116279069767442,35.705691056910574,0.031735294117647056,0.029,34.32967032967033,12.972666666666667,1.1212765957446809,1225189.0,1225189.0,12221.0
2020-12-02,CA,0.9064516129032257,38.42734375,0.0343125,0.02,39.205128205128204,13.759390862944162,1.3745098039215689,1245951.0,1245951.0,20762.0
2020-12-03,CA,0.7870588235294118,35.065322580645166,0.03557894736842105,0.027,42.44086021505376,15.18639455782313,1.0510204081632653,1264539.0,1264539.0,18588.0
2020-12-05,CA,1.2260355029585799,41.08,0.03251236749116608,0.014134831460674157,48.59533073929961,19.375084175084172,3.6692307692307695,1311625.0,1311625.0,25068.0
2020-12-06,CA,0.9777777777777779,31.558536585365854,0.03586931818181818,0.016,31.0752688172043,17.21351351351351,1.0891304347826087,1341700.0,1341700.0,30075.0
2020-12-07,CA,0.9475609756097562,33.6575,0.03198837209302326,0.031,40.67391304347826,12.542553191489361,1.2260869565217392,1366435.0,1366435.0,24735.0
2020-12-08,CA,0.7530120481927711,33.76869565217391,0.030705882352941177,0.031,39.28181818181818,12.416062176165804,1.1782608695652175,1389707.0,1389707.0,23272.0
2020-12-09,CA,0.805128205128205,35.760176991150445,0.030069767441860462,0.023,40.53260869565217,16.182068965517242,1.2547619047619047,1420558.0,1420558.0,30851.0
2020-12-10,CA,0.7705128205128206,31.478632478632477,0.03280790960451978,0.017,37.9010989010989,15.295945945945947,1.2047619047619047,1450235.0,1450235.0,29677.0
2020-12-11,CA,0.5795918367346939,27.211052631578948,0.033215686274509805,0.007724637681159421,34.527272727272724,15.217910447761195,0.5043956043956044,1485703.0,1485703.0,35468.0
2020-12-12,CA,0.6092105263157894,20.775630252100843,0.028494382022471912,0.017,35.93478260869565,12.818791946308725,0.5333333333333333,1521432.0,1521432.0,35729.0
2020-12-13,CA,0.6131578947368421,20.490598290598292,0.03170786516853932,0.011,17.369565217391305,8.731756756756756,0.6024390243902439,1551766.0,1551766.0,30334.0
2020-12-14,CA,0.5761363636363637,24.3,0.02966842105263158,0.0235,17.71794871794872,7.070149253731342,0.6938775510204082,1585044.0,1585044.0,33278.0
2020-12-15,CA,0.63875,27.931404958677685,0.026694117647058827,0.021,16.782608695652176,9.847619047619046,0.8600000000000001,1617370.0,1617370.0,32326.0
2020-12-16,CA,0.835,30.643333333333334,0.02630508474576271,0.009,22.808988764044944,12.748979591836735,1.1021739130434782,1671081.0,1671081.0,53711.0
2020-12-17,CA,0.8678321678321678,31.054891304347827,0.029511904761904764,0.009757142857142858,27.240384615384617,10.589682539682538,0.9846153846153846,1723362.0,1723362.0,52281.0
2020-12-18,CA,0.7025641025641025,26.234166666666667,0.028433333333333335,0.017,17.252747252747252,9.320979020979022,0.8285714285714285,1764374.0,1764374.0,41012.0
2020-12-19,CA,0.9102564102564102,27.0,0.02794915254237288,0.011,20.897727272727273,13.388652482269503,0.9261904761904761,1807982.0,1807982.0,43608.0
2020-12-20,CA,0.9282352941176472,27.4256,0.02844385026737968,0.0125,23.696428571428573,13.852849740932642,0.9804347826086957,1854456.0,1854456.0,46474.0
2020-12-21,CA,0.9097560975609755,32.068548387096776,0.025550561797752808,0.021,26.318181818181817,13.721379310344828,1.1956521739130435,1892348.0,1892348.0,37892.0
2020-12-22,CA,0.852439024390244,29.04308943089431,0.029297752808988765,0.019,25.724137931034484,12.533999999999999,1.2777777777777777,1925007.0,1925007.0,32659.0
2020-12-23,CA,0.7492647058823529,30.954444444444444,0.029665271966527195,0.01122950819672131,35.60696517412935,13.024705882352942,0.8216867469879519,1964076.0,1964076.0,39069.0
2020-12-24,CA,0.6189873417721519,24.144354838709678,0.02370949720670391,0.022,25.604395604395606,14.096666666666666,0.7288888888888888,1998115.0,1998115.0,34039.0
2020-12-25,CA,0.6878048780487804,22.5048,0.03259340659340659,0.011,19.044444444444444,13.470469798657717,0.7533333333333333,2042290.0,2042290.0,44175.0
2020-12-26,CA,0.7602150537634409,22.266165413533834,0.03463959390862944,0.0095,19.483333333333334,9.401941747572815,0.7109090909090909,2072665.0,2072665.0,30375.0
2020-12-27,CA,0.5864197530864198,18.220000000000002,0.03019889502762431,0.012,14.032967032967033,9.354605263157895,0.6760869565217391,2122806.0,2122806.0,50141.0
2020-12-28,CA,0.4024691358024692,18.711016949152544,0.033273743016759776,0.004,8.476744186046512,5.482666666666667,0.41956521739130437,2155976.0,2155976.0,33170.0
2020-12-29,CA,0.6310344827586207,27.01318681318681,0.03027272727272727,0.0034142857142857143,10.495283018867925,7.34460966542751,0.7652173913043478,2187221.0,2187221.0,31245.0
2021-01-01,CA,0.665,22.645,0.030843575418994414,0.0215,16.342105263157894,14.104615384615386,0.95,2292568.0,2292568.0,61016.0
2021-01-02,CA,0.6578947368421053,22.458474576271186,0.028397727272727272,0.01,18.055555555555557,12.37019867549669,0.8204545454545454,2345909.0,2345909.0,53341.0
2021-01-03,CA,0.6631578947368421,21.4991452991453,0.029293103448275865,0.008,19.09090909090909,14.147368421052633,0.7209302325581395,2391261.0,2391261.0,45352.0
2021-01-04,CA,0.7097402597402597,27.12319587628866,0.029920000000000002,0.006776470588235295,24.54954954954955,14.05934065934066,0.725,2409703.0,2409703.0,18442.0
2021-01-05,CA,0.7118421052631579,27.21896551724138,0.02687790697674419,0.027,17.97752808988764,12.39407894736842,0.8928571428571429,2452334.0,2452334.0,42631.0
2021-01-06,CA,0.8171052631578948,31.188983050847455,0.023948571428571427,0.022,19.42222222222222,12.035483870967742,0.9697674418604652,2482226.0,2482226.0,29892.0
2021-01-07,CA,0.7964705882352942,30.67258064516129,0.024736263736263735,0.016,23.9375,11.5105,1.0934782608695652,2518611.0,2518611.0,36385.0
2021-01-08,CA,0.7783783783783784,30.280530973451327,0.02567857142857143,0.024,22.822222222222223,14.482781456953642,1.2162162162162162,2568641.0,2568641.0,50030.0
2021-01-09,CA,0.8037974683544303,25.442857142857143,0.029775280898876405,0.014,22.066666666666666,13.129487179487178,1.0186046511627909,2621277.0,2621277.0,52636.0
2021-01-10,CA,0.7766871165644171,28.64411764705882,0.03070955882352941,0.0054,19.99581589958159,10.616326530612245,0.7045871559633027,2670962.0,2670962.0,49685.0
2021-01-11,CA,0.6974683544303798,30.212931034482757,0.02848538011695907,0.025,21.53932584269663,12.91103896103896,1.1113636363636363,2710801.0,2710801.0,39839.0
2021-01-12,CA,0.7307692307692307,32.068695652173915,0.024522727272727272,0.026,25.344827586206897,15.908724832214766,1.2954545454545454,2747288.0,2747288.0,36487.0
2021-01-13,CA,0.8292682926829268,33.741379310344826,0.027217877094972066,0.016,30.11320754716981,14.071276595744681,1.1590909090909092,2781039.0,2781039.0,33751.0
2021-01-14,CA,0.8236111111111111,30.681308411214953,0.028037037037037037,0.025,24.94047619047619,12.820567375886526,1.1789473684210527,2816969.0,2816969.0,35930.0
2021-01-15,CA,0.7708333333333334,30.47981651376147,0.03050595238095238,0.017,25.388235294117646,13.432857142857141,1.5027777777777778,2859624.0,2859624.0,42655.0
2021-01-16,CA,0.9143939393939394,31.561627906976746,0.03294067796610169,0.015875,28.045226130653266,12.425498007968129,1.3443037974683545,2900246.0,2900246.0,40622.0
2021-01-17,CA,0.75,29.255454545454544,0.03637869822485207,0.011,22.471264367816094,13.951748251748251,1.2891891891891893,2942475.0,2942475.0,42229.0
2021-01-18,CA,0.7436619718309859,28.12162162162162,0.037293413173652694,0.019,31.662790697674417,10.098601398601398,1.1,2973174.0,2973174.0,30699.0
2021-01-19,CA,0.3911392405063291,19.8,0.036194285714285714,0.0245,48.870370370370374,7.092934782608695,0.5410256410256411,2996968.0,2996968.0,23794.0
2021-01-20,CA,0.4263888888888889,23.024545454545454,0.03168263473053892,0.008333333333333333,26.344444444444445,7.94496644295302,0.8864864864864864,3019371.0,3019371.0,22403.0
2021-01-21,CA,0.5791666666666667,28.530630630630633,0.03231952662721893,0.012,27.75,9.917333333333334,1.3277777777777777,3039044.0,3039044.0,19673.0
2021-01-22,CA,0.5772727272727273,24.482558139534884,0.03462068965517241,0.0056,21.0765306122449,7.1571428571428575,0.789873417721519,3062068.0,3062068.0,23024.0
2021-01-23,CA,0.39718309859154927,17.233333333333334,0.02999415204678363,0.004,8.179775280898877,6.936912751677852,0.7,3085040.0,3085040.0,22972.0
2021-01-24,CA,0.4605633802816902,15.015929203539823,0.03301785714285714,0.004,8.386363636363637,7.714765100671141,0.654054054054054,3109151.0,3109151.0,24111.0
2021-01-25,CA,0.2911392405063291,14.806140350877193,0.035454545454545454,0.0245,9.718181818181819,4.084895833333333,0.5052631578947369,3136158.0,3136158.0,27007.0
2021-01-26,CA,0.4583333333333333,24.277981651376148,0.03557831325301205,0.019,10.337078651685394,5.918918918918919,0.7457142857142858,3153186.0,3153186.0,17028.0
2021-01-27,CA,0.36142857142857143,19.18990825688073,0.03543975903614458,0.008,12.357142857142858,4.985416666666667,0.5888888888888889,3169914.0,3169914.0,16728.0
2021-01-28,CA,0.5380597014925372,23.897005988023952,0.036349344978165936,0.006661016949152543,13.410526315789474,5.400395256916996,0.8597402597402598,3186610.0,3186610.0,16696.0
2021-01-29,CA,0.4756756756756757,21.97699115044248,0.03347976878612716,0.004,6.269662921348314,4.87248322147651,0.6421052631578948,3205947.0,3205947.0,19337.0
2021-01-30,CA,0.6078947368421053,22.638461538461538,0.03458381502890173,0.008,10.033333333333333,7.772368421052632,0.975,3224374.0,3224374.0,18427.0
2021-01-31,CA,0.6297619047619047,23.29262295081967,0.034381720430107524,0.0055,12.336283185840708,7.834,0.9772727272727273,3243348.0,3243348.0,18974.0
2021-02-01,CA,0.6421052631578947,29.087719298245613,0.029715116279069767,0.02,14.087912087912088,7.584313725490197,0.905,3258706.0,3258706.0,15358.0
2021-02-02,CA,0.6173333333333333,24.061946902654867,0.03198275862068966,0.028,12.228260869565217,6.228758169934641,1.01,3270770.0,3270770.0,12064.0
2021-02-03,CA,0.6556338028169014,25.414619883040935,0.034466666666666666,0.008728571428571428,18.537735849056602,7.033458646616542,0.9908045977011495,3281271.0,3281271.0,10501.0
2021-02-04,CA,0.4826666666666667,25.298165137614678,0.03758333333333334,0.012,14.563829787234043,7.76241610738255,0.845,3294447.0,3294447.0,13176.0
2021-02-05,CA,0.6602564102564102,30.780701754385966,0.03642285714285714,0.017,20.0,11.362745098039216,1.311904761904762,3308468.0,3308468.0,14021.0
2021-02-06,CA,0.7999999999999999,30.42295081967213,0.03857446808510638,0.0175,24.81896551724138,13.418811881188118,1.3875,3320862.0,3320862.0,12394.0
2021-02-07,CA,0.8972602739726028,26.365454545454543,0.04101734104046243,0.02,22.655555555555555,16.086577181208053,1.2275,3335926.0,3335926.0,15064.0
2021-02-08,CA,0.6561643835616439,25.90566037735849,0.03848275862068965,0.01,24.58888888888889,15.695302013422818,1.2525,3346340.0,3346340.0,10414.0
2021-02-09,CA,0.3347517730496454,20.468452380952378,0.03498373983739837,0.004439393939393939,26.89423076923077,14.28872180451128,0.5382022471910112,3354591.0,3354591.0,8251.0
2021-02-10,CA,0.4435897435897436,24.946902654867255,0.03746783625730994,0.014,23.52747252747253,12.472903225806451,0.7090909090909091,3362981.0,3362981.0,8390.0
2021-02-11,CA,0.5576923076923077,24.311206896551724,0.03685057471264368,0.02,22.52747252747253,13.15732484076433,0.8772727272727273,3371556.0,3371556.0,8575.0
2021-02-12,CA,0.37241379310344824,21.678861788617887,0.03549479166666667,0.026000000000000002,14.683760683760683,5.93816425120773,0.9541666666666666,3381615.0,3381615.0,10059.0
2021-02-13,CA,0.44054054054054054,17.1125,0.03759428571428571,0.023,21.903225806451612,6.3803921568627455,0.67,3391036.0,3391036.0,9421.0
2021-02-14,CA,0.3472972972972973,14.748214285714285,0.03715819209039548,0.031,11.483870967741936,5.474342105263158,0.6051282051282052,3399878.0,3399878.0,8842.0
2021-02-15,CA,0.5043165467625899,23.105649717514122,0.032004,0.006739130434782609,18.46698113207547,7.280597014925373,0.8114942528735634,3406365.0,3406365.0,6487.0
2021-02-16,CA,0.3616438356164383,18.604545454545455,0.0367289156626506,0.038,17.53846153846154,6.69,0.6375,3412057.0,3412057.0,5692.0
2021-02-17,CA,0.4432432432432432,21.01181818181818,0.03877245508982036,0.016,15.131868131868131,6.402,0.758974358974359,3416147.0,3416147.0,4090.0
2021-02-18,CA,0.4817073170731707,27.88888888888889,0.03907909604519774,0.010333333333333333,16.425925925925927,6.159296482412061,1.0785714285714285,3421720.0,3421720.0,5573.0
2021-02-19,CA,0.5706666666666667,28.53739130434783,0.03806432748538012,0.017,17.806451612903224,7.653642384105961,0.9625,3428518.0,3428518.0,6798.0
2021-02-20,CA,0.604,22.103448275862068,0.039948863636363637,0.068,21.978494623655912,7.046710526315789,1.0076923076923077,3435186.0,3435186.0,6668.0
2021-02-21,CA,0.42027972027972027,22.999453551912566,0.03990944881889764,0.005161764705882353,16.6056338028169,5.066792452830189,0.6344827586206897,3441946.0,3441946.0,6760.0
2021-02-22,CA,0.54,28.49122807017544,0.03828654970760234,0.013,15.516483516483516,6.192465753424658,1.1025641025641026,3446611.0,3446611.0,4665.0
2021-02-23,CA,0.6213333333333334,30.282608695652176,0.04076785714285715,0.021,19.978021978021978,7.189333333333334,1.2538461538461538,3450058.0,3450058.0,3447.0
2021-02-24,CA,0.6048192771084338,26.878048780487806,0.04534269662921348,0.013000000000000001,43.6140350877193,7.637628865979382,1.0840909090909092,3455361.0,3455361.0,5303.0
2021-02-25,CA,0.4346666666666667,27.79396551724138,0.042622093023255814,0.013,42.04545454545455,7.649324324324324,0.89,3460326.0,3460326.0,4965.0
2021-02-26,CA,0.5732394366197183,28.56842105263158,0.04198224852071006,0.012,28.955555555555556,9.057142857142857,1.12,3465726.0,3465726.0,5400.0
2021-02-27,CA,0.6439393939393939,26.796551724137935,0.044304526748971194,0.008693548387096775,33.25853658536585,9.494047619047619,0.8474999999999999,3470877.0,3470877.0,5151.0
2021-02-28,CA,0.4557142857142857,21.47433628318584,0.04300588235294118,0.01,19.08695652173913,6.7578571428571435,0.875,3475562.0,3475562.0,4685.0
2021-03-01,CA,0.5214285714285715,28.46666666666667,0.044547619047619044,0.01,19.78409090909091,6.88,1.161111111111111,3479078.0,3479078.0,3516.0
2021-03-02,CA,0.5467532467532468,30.31282051282051,0.04471345029239766,0.015,22.611650485436893,7.278723404255319,1.2868421052631578,3481611.0,3481611.0,2533.0
2021-03-03,CA,0.5702702702702703,28.654700854700852,0.04129585798816568,0.011,25.0989010989011,9.162162162162161,1.164102564102564,3484963.0,3484963.0,3352.0
2021-03-04,CA,0.489041095890411,26.17008547008547,0.04564596273291926,0.009,20.920454545454547,8.59795918367347,0.8526315789473684,3488467.0,3488467.0,3504.0
2021-03-05,CA,0.6138888888888889,30.757837837837837,0.04784920634920635,0.0072753623188405794,25.6,8.733333333333333,0.9144578313253012,3493126.0,3493126.0,4659.0
2021-03-06,CA,0.4653333333333333,18.68974358974359,0.04292982456140351,0.009,36.16470588235294,6.23169014084507,0.95,3497578.0,3497578.0,4452.0
2021-03-07,CA,0.36756756756756753,14.90940170940171,0.04016568047337278,0.01,16.91860465116279,6.708333333333333,0.7435897435897436,3501394.0,3501394.0,3816.0
2021-03-08,CA,0.30930232558139537,16.004166666666666,0.04332960893854749,0.011,23.02803738317757,6.298958333333334,0.5738095238095239,3504652.0,3504652.0,3258.0
2021-03-09,CA,0.40897435897435896,19.944347826086954,0.04242352941176471,0.047,22.04597701149425,5.394701986754967,0.8181818181818182,3507266.0,3507266.0,2614.0
2021-03-10,CA,0.29342105263157897,13.172413793103448,0.0403641975308642,0.011,9.36046511627907,3.4719999999999995,0.5744186046511628,3513678.0,3513678.0,6412.0
2021-03-11,CA,0.30703125,20.05297619047619,0.04207111111111111,0.001806451612903226,5.014778325123153,3.2208835341365463,0.4636363636363637,3516862.0,3516862.0,3184.0
2021-03-12,CA,0.44459459459459455,22.19646017699115,0.040426900584795325,0.013,10.48314606741573,5.884507042253522,1.017948717948718,3520333.0,3520333.0,3471.0
2021-03-13,CA,0.39315068493150684,15.953097345132743,0.042070175438596494,0.007,15.863636363636363,8.504225352112675,0.7447368421052631,3523563.0,3523563.0,3230.0
2021-03-14,CA,0.320253164556962,10.584615384615386,0.042530386740331494,0.0085,14.309090909090909,6.953684210526316,0.6780487804878049,3526335.0,3526335.0,2772.0
2021-03-16,CA,0.41621621621621624,21.59561403508772,0.03916,0.021,14.494252873563218,5.566438356164384,0.982051282051282,3530055.0,3530055.0,1260.0
2021-03-17,CA,0.5345070422535212,24.741899441340784,0.04254581673306773,0.005797101449275362,19.256038647342994,7.69659090909091,0.9896551724137932,3532496.0,3532496.0,2441.0
2021-03-18,CA,0.46399999999999997,21.36521739130435,0.043121387283236993,0.012,17.21590909090909,7.758,0.8225,3535534.0,3535534.0,3038.0
2021-03-19,CA,0.5051282051282051,23.70948275862069,0.040105263157894734,0.016,15.670454545454545,6.0688741721854305,1.0627906976744186,3538821.0,3538821.0,3287.0
2021-03-20,CA,0.31976744186046513,14.115573770491803,0.042711229946524064,0.008,13.765765765765765,4.820304568527919,0.6826086956521739,3541928.0,3541928.0,3107.0
2021-03-21,CA,0.3810810810810811,16.583185840707966,0.042596491228070174,0.019,13.089887640449438,5.558219178082192,0.9410256410256411,3545278.0,3545278.0,3350.0
2021-03-22,CA,0.4202702702702703,21.006306306306303,0.04320238095238095,0.012,17.247191011235955,6.473793103448276,0.982051282051282,3547278.0,3547278.0,2000.0
2021-03-23,CA,0.3111888111888112,18.264835164835162,0.04330588235294117,0.00782608695652174,30.309859154929576,6.295880149812734,0.4772727272727273,3549101.0,3549101.0,1823.0
2021-03-24,CA,0.3287671232876712,20.2140350877193,0.04466860465116279,0.035,20.942528735632184,5.130769230769231,0.8128205128205128,3551056.0,3551056.0,1955.0
2021-03-25,CA,0.2945945945945946,17.20521739130435,0.04116763005780347,0.013,24.865168539325843,6.054482758620689,0.6421052631578947,3553307.0,3553307.0,2251.0
2021-03-26,CA,0.36455696202531646,20.910833333333336,0.042005434782608694,0.009000000000000001,16.75925925925926,5.5864864864864865,1.0125,3555915.0,3555915.0,2608.0
2021-03-27,CA,0.49295774647887325,22.6963963963964,0.046260115606936415,0.009,17.741573033707866,7.380575539568346,1.1314285714285715,3559193.0,3559193.0,3278.0
2021-03-28,CA,0.5557142857142857,21.485454545454548,0.04912138728323699,0.008,16.0,6.758571428571429,1.4685714285714286,3562191.0,3562191.0,2998.0
2021-03-29,CA,0.5644444444444444,28.350285714285715,0.04905737704918033,0.00723728813559322,29.227272727272727,8.329761904761904,1.220253164556962,3564468.0,3564468.0,2277.0
2021-03-30,CA,0.3855072463768116,21.106422018348624,0.04694512195121951,0.016,33.51724137931034,8.44087591240876,0.990909090909091,3566464.0,3566464.0,1996.0
2021-03-31,CA,0.4694444444444444,28.853097345132745,0.05213529411764706,0.024,28.147727272727273,7.683216783216784,1.1743589743589742,3568426.0,3568426.0,1962.0
2021-04-01,CA,0.5219512195121951,32.53305785123967,0.05403141361256544,0.018500000000000003,30.11111111111111,8.225520833333333,1.6761904761904762,3570660.0,3570660.0,2234.0
2021-04-02,CA,0.4972222222222222,25.734782608695653,0.05654802259887006,0.016,30.511627906976745,9.959863945578231,1.375,3573074.0,3573074.0,2414.0
2021-04-03,CA,0.3835616438356164,14.623684210526315,0.053361581920903955,0.019,25.61627906976744,10.446206896551724,0.9125,3577951.0,3577951.0,4877.0
2021-04-04,CA,0.4820689655172413,17.08864864864865,0.0507624521072797,0.005079318181818181,23.01818181818182,9.54037037037037,0.8927835051546391,3580351.0,3580351.0,2400.0
2021-04-05,CA,0.35342465753424657,14.691228070175438,0.04266285714285714,0.022,39.188235294117646,7.843448275862069,0.8375,3582463.0,3582463.0,2112.0
2021-04-06,CA,0.2863013698630137,15.216666666666667,0.04507602339181287,0.018,29.269662921348313,9.422758620689654,0.7424999999999999,3583830.0,3583830.0,1367.0
2021-04-07,CA,0.4125,19.518604651162793,0.050203124999999994,0.022000000000000002,30.20353982300885,9.195959595959597,0.9673469387755101,3586059.0,3586059.0,2229.0
2021-04-08,CA,0.3936708860759494,19.3702479338843,0.04731666666666667,0.029,28.615384615384617,8.836538461538462,0.9090909090909091,3588152.0,3588152.0,2093.0
2021-04-09,CA,0.37567567567567567,19.33448275862069,0.049355555555555555,0.019,29.824175824175825,9.750993377483445,0.9075000000000001,3590758.0,3590758.0,2606.0
2021-04-10,CA,0.3843971631205674,18.64590163934426,0.05333852140077821,0.0054666666666666665,33.2047619047619,11.190225563909774,0.9344827586206896,3595224.0,3595224.0,4466.0
2021-04-11,CA,0.32297297297297295,12.904347826086957,0.05078888888888888,0.019325,29.978021978021978,11.136000000000001,1.02,3600178.0,3600178.0,4954.0
