"",country,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov
4361,Spain,2021,15.000000,10.000000,9.000000,93.000000,98.000000,98.000000
4362,Spain,2021,17.180528,8.077147,8.000000,91.264133,90.375991,97.000000
4363,Spain,2020,16.890116,8.104010,8.000000,92.561753,91.718543,99.000000
4364,Spain,2021,15.000000,7.609710,7.000000,99.000000,96.678203,100.000000
4365,Spain,2020,17.325734,8.063715,8.000000,90.615322,89.704715,96.000000
4366,Spain,2021,16.184934,6.258496,1.000000,83.425748,83.769206,84.000000
4367,Spain,2021,16.211530,7.620853,6.000000,92.083271,91.652925,98.000000
4368,Spain,2021,16.000000,9.000000,13.000000,98.000000,94.000000,98.000000
4369,Spain,2020,16.000000,6.986318,3.000000,92.000000,92.285636,97.000000
4370,Spain,2020,16.000000,9.126629,11.000000,64.000000,68.739497,96.000000
4371,Spain,2020,15.000000,12.000000,17.000000,91.000000,91.000000,94.000000
4372,Spain,2021,15.000000,8.140222,10.000000,97.000000,93.808406,98.000000
4373,Spain,2020,22.000000,9.244744,12.000000,97.000000,94.490206,98.000000
4374,Spain,2021,16.647148,7.580558,6.000000,90.136840,89.639097,95.000000
4375,Spain,2020,17.639868,7.761694,7.000000,87.456435,86.651163,91.000000
4376,Spain,2020,22.000000,9.123156,11.499902,94.000000,91.938692,95.775411
4377,Spain,2021,15.000000,8.222807,11.000000,96.000000,92.098492,95.000000
4378,Spain,2020,27.000000,5.000000,9.000000,98.000000,97.000000,99.000000
4379,Spain,2021,15.000000,8.941496,14.000000,99.000000,94.459104,100.000000
4380,Spain,2021,27.000000,10.000000,18.000000,98.000000,98.000000,99.000000
4381,Spain,2020,14.418740,6.694834,2.000000,93.072738,93.535517,99.000000
4382,Spain,2020,16.000000,8.000000,6.000000,94.000000,96.000000,97.000000
4383,Spain,2020,15.509222,7.412854,5.000000,93.466056,93.298306,100.000000
4384,Spain,2021,27.000000,8.000000,14.000000,97.000000,99.000000,98.000000
4385,Spain,2021,15.944840,7.372559,5.000000,91.519625,91.284478,97.000000
4386,Spain,2020,15.921118,7.647717,6.000000,93.380892,92.995477,100.000000
4387,Spain,2021,16.000000,9.000000,20.000000,95.000000,92.000000,97.000000
4388,Spain,2021,15.000000,7.375684,6.000000,99.000000,96.778456,99.000000
4389,Spain,2020,15.000000,8.140222,10.000000,97.000000,93.808406,98.000000
4390,Spain,2021,15.000000,7.000000,2.000000,99.000000,95.000000,97.000000
4391,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4392,Spain,2021,15.000000,7.185429,5.000000,99.000000,97.095470,99.000000
4393,Spain,2020,15.000000,7.549208,6.000000,75.000000,77.004810,90.000000
4394,Spain,2020,15.000000,7.688778,8.000000,100.000000,96.670284,98.000000
4395,Spain,2020,15.000000,7.756194,8.000000,99.000000,96.144428,99.000000
4396,Spain,2021,16.000000,7.669370,7.000000,99.000000,96.649418,99.000000
4397,Spain,2021,28.798181,9.000000,8.000000,88.410480,91.000000,61.000000
4398,Spain,2020,15.000000,7.331913,6.000000,99.000000,96.561695,98.000000
4399,Spain,2021,17.373178,7.513400,6.000000,86.892789,86.282716,90.000000
4400,Spain,2020,16.792354,7.567126,6.0,89.488030,88.967821,94.0
4401,Spain,2020,16.000000,10.142685,20.0,99.000000,92.528233,99.0
4402,Spain,2020,26.587383,12.000000,13.0,98.080613,99.000000,99.0
4403,Spain,2021,26.587383,12.000000,13.0,98.080613,99.000000,99.0
4404,Spain,2020,22.000000,11.000000,11.0,96.000000,97.000000,99.0
4405,Spain,2021,22.000000,12.000000,19.0,98.000000,96.000000,99.0
4406,Spain,2020,15.968562,7.097401,4.0,89.658358,89.573479,94.0
4407,Spain,2021,17.275416,6.976516,4.0,83.819066,83.531994,85.0
4408,Spain,2021,15.000000,6.207631,2.0,94.000000,91.732301,87.0
4409,Spain,2021,15.000000,7.902678,9.0,99.000000,95.610653,98.0
4410,Spain,2020,15.000000,8.613327,7.0,51.000000,60.382323,97.0
4411,Spain,2020,19.699348,8.936007,12.0,87.030615,85.137018,91.0
4412,Spain,2021,22.000000,7.000000,3.0,94.000000,91.000000,90.0
4413,Spain,2021,23.854105,11.000000,20.0,100.752946,99.000000,97.0
4414,Spain,2021,22.000000,14.000000,17.0,53.000000,65.000000,96.0
4415,Spain,2020,27.000000,10.546561,16.0,96.000000,93.419411,98.0
4416,Spain,2021,21.175131,8.526533,11.0,78.681246,76.713258,78.0
4417,Spain,2021,15.000000,9.658744,18.0,99.000000,92.974286,99.0
4418,Spain,2020,15.000000,9.488616,17.0,100.000000,94.250678,100.0
4419,Spain,2021,19.530420,9.224597,13.0,89.540692,87.519293,95.0
4420,Spain,2020,15.000000,7.426490,6.000000,95.000000,93.591229,98.000000
4421,Spain,2021,15.000000,7.946449,9.000000,99.000000,95.827414,99.000000
4422,Spain,2021,15.000000,8.044544,9.000000,93.000000,91.154953,98.000000
4423,Spain,2020,16.000000,7.991916,8.000000,86.000000,85.811344,95.000000
4424,Spain,2020,16.000000,8.074841,7.000000,80.000000,82.322941,98.000000
4425,Spain,2020,16.000000,8.000000,18.000000,96.000000,95.000000,99.000000
4426,Spain,2020,21.000000,8.000000,8.000000,94.000000,96.000000,96.000000
4427,Spain,2020,16.000000,9.001155,14.000000,99.000000,94.430318,99.000000
4428,Spain,2020,16.000000,8.000000,19.000000,99.000000,99.000000,95.000000
4429,Spain,2021,16.000000,9.000000,8.000000,99.000000,50.000000,99.000000
4430,Spain,2021,15.000000,8.000000,20.000000,95.000000,94.000000,96.000000
4431,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4432,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4433,Spain,2020,15.000000,7.000000,3.000000,84.000000,79.000000,99.000000
4434,Spain,2021,22.000000,8.000000,15.000000,78.000000,83.000000,97.000000
4435,Spain,2020,15.000000,6.761148,3.000000,99.000000,97.512738,98.000000
4436,Spain,2021,19.583933,10.000000,13.870981,69.611872,65.000000,91.138731
4437,Spain,2020,36.000000,12.000000,15.000000,98.000000,98.000000,99.000000
4438,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4439,Spain,2021,22.149391,10.000000,12.000000,97.089954,97.000000,97.000000
4440,Spain,2021,35.000000,11.000000,8.0,98.000000,74.000000,100.0
4441,Spain,2020,15.000000,9.000000,2.0,83.000000,83.000000,99.0
4442,Spain,2020,14.000000,9.129933,15.0,91.000000,87.579659,98.0
4443,Spain,2021,21.000000,8.000000,11.0,93.000000,93.000000,96.0
4444,Spain,2020,16.000000,9.000000,11.0,95.000000,98.000000,99.0
4445,Spain,2020,16.000000,7.458988,6.0,98.000000,96.007054,98.0
4446,Spain,2021,14.418740,6.694834,2.0,93.072738,93.535517,99.0
4447,Spain,2020,24.153291,9.069940,14.0,70.640031,67.749458,66.0
4448,Spain,2021,16.478220,7.869148,7.0,92.646917,92.021372,99.0
4449,Spain,2020,17.035322,8.090579,8.0,91.912943,91.047267,98.0
4450,Spain,2020,16.211530,7.620853,6.0,92.083271,91.652925,98.0
4451,Spain,2021,14.830636,6.929697,3.0,92.987574,93.232688,99.0
4452,Spain,2021,16.235252,7.345696,5.0,90.222004,89.941926,95.0
4453,Spain,2021,15.000000,9.000000,9.0,98.000000,98.000000,99.0
4454,Spain,2020,15.000000,6.872335,3.0,98.000000,97.203643,100.0
4455,Spain,2021,15.266254,6.889402,3.0,91.041143,91.218860,96.0
4456,Spain,2020,15.968562,7.097401,4.0,89.658358,89.573479,94.0
4457,Spain,2021,6.000000,4.000000,6.0,96.000000,96.000000,93.0
4458,Spain,2020,15.000000,7.848789,3.0,53.000000,63.352374,98.0
4459,Spain,2021,16.000000,7.292377,5.0,97.000000,95.581452,98.0
4460,Spain,2020,16.000000,8.357094,14.000000,67.000000,63.730242,67.000000
4461,Spain,2021,6.000000,5.000000,9.000000,100.000000,100.000000,91.000000
4462,Spain,2021,14.000000,10.000000,2.000000,91.000000,97.000000,98.000000
4463,Spain,2020,16.000000,8.730392,13.000000,95.000000,90.909823,95.000000
4464,Spain,2020,6.000000,6.064301,4.000000,99.000000,95.720705,99.000000
4465,Spain,2021,6.000000,3.000000,5.000000,88.000000,88.000000,83.000000
4466,Spain,2020,25.459776,11.000000,10.000000,94.749912,96.000000,94.000000
4467,Spain,2021,25.025099,11.000000,8.000000,97.017958,99.000000,98.000000
4468,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4469,Spain,2021,14.000000,7.786625,8.520100,93.000000,90.806171,96.556293
4470,Spain,2020,6.000000,5.000000,10.000000,99.000000,99.000000,99.000000
4471,Spain,2020,20.063801,9.721185,15.000000,90.667984,88.256187,97.000000
4472,Spain,2021,14.000000,7.000000,3.000000,98.000000,99.000000,99.000000
4473,Spain,2021,14.000000,8.000000,3.000000,64.000000,94.000000,97.000000
4474,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4475,Spain,2021,26.000000,8.000000,10.000000,90.000000,97.000000,98.000000
4476,Spain,2020,6.000000,8.000000,2.000000,69.000000,67.000000,70.000000
4477,Spain,2020,14.000000,7.000000,4.000000,97.000000,97.000000,90.000000
4478,Spain,2021,14.830636,6.929697,3.000000,92.987574,93.232688,99.000000
4479,Spain,2021,18.004320,8.546872,10.000000,91.093804,89.770332,97.000000
4480,Spain,2020,14.000000,8.033274,10.000000,99.000000,95.322424,99.000000
4481,Spain,2021,16.000000,9.000000,7.000000,97.000000,99.000000,99.000000
4482,Spain,2020,18.561422,8.768303,11.000000,90.359830,88.796227,96.000000
4483,Spain,2020,14.000000,7.493188,7.000000,94.000000,92.126862,97.000000
4484,Spain,2020,13.000000,7.168823,6.000000,99.000000,96.402505,99.000000
4485,Spain,2021,14.000000,8.000000,19.000000,97.000000,95.000000,99.000000
4486,Spain,2021,21.000000,10.279327,18.000000,99.000000,94.102140,99.000000
4487,Spain,2021,14.000000,6.000000,12.000000,78.000000,77.000000,98.000000
4488,Spain,2021,17.565828,6.949653,4.000000,82.521446,82.189442,83.000000
4489,Spain,2021,16.000000,8.762728,9.000000,67.000000,72.034897,98.000000
4490,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4491,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4492,Spain,2021,14.000000,9.000000,16.000000,99.000000,55.000000,99.000000
4493,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4494,Spain,2020,15.411460,6.875970,3.000000,90.392333,90.547584,95.000000
4495,Spain,2020,19.966039,9.184302,13.000000,87.594261,85.505465,92.000000
4496,Spain,2020,6.000000,4.000000,1.000000,99.000000,99.000000,99.000000
4497,Spain,2020,20.887593,10.190911,17.000000,90.497656,87.650529,97.000000
4498,Spain,2020,16.000000,8.073524,9.000000,98.000000,95.272773,99.000000
4499,Spain,2021,14.709152,6.667971,2.000000,91.775117,92.192965,97.000000
4500,Spain,2020,16.161212,6.533654,2.000000,85.287015,85.480205,87.000000
4501,Spain,2020,17.713908,8.573736,10.000000,92.391425,91.112885,99.000000
4502,Spain,2020,27.000000,14.000000,12.000000,96.000000,96.000000,95.000000
4503,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4504,Spain,2020,15.000000,9.000000,15.000000,99.000000,74.000000,99.000000
4505,Spain,2021,15.242532,7.164560,4.000000,92.902409,92.929859,99.000000
4506,Spain,2021,15.556666,6.862539,3.000000,89.743522,89.876308,94.000000
4507,Spain,2020,22.000000,11.217345,18.000000,60.000000,64.894546,97.000000
4508,Spain,2021,15.000000,7.000000,3.000000,92.000000,87.000000,99.000000
4509,Spain,2021,16.000000,9.000000,10.000000,97.000000,98.000000,97.000000
4510,Spain,2021,22.389971,11.143793,21.000000,90.805810,87.110488,98.000000
4511,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4512,Spain,2020,15.000000,8.000000,17.000000,98.000000,99.000000,97.000000
4513,Spain,2021,15.556666,6.862539,3.000000,89.743522,89.876308,94.000000
4514,Spain,2020,22.000000,13.000000,23.000000,67.000000,60.000000,97.000000
4515,Spain,2021,24.037555,12.083244,25.000000,90.465153,85.899172,98.000000
4516,Spain,2021,15.000000,8.564503,12.000000,97.000000,93.391138,99.000000
4517,Spain,2021,18.125804,8.808598,11.000000,92.306261,90.810055,99.000000
4518,Spain,2020,18.173248,8.258283,9.000000,88.583728,87.388057,93.000000
4519,Spain,2021,19.651905,9.486323,14.000000,90.753148,88.559016,97.000000
4520,Spain,2020,19.651905,9.486323,14.000000,90.753148,88.559016,97.000000
4521,Spain,2021,15.000000,8.000000,9.000000,98.000000,98.000000,99.000000
4522,Spain,2020,27.000000,10.029481,13.424004,91.000000,89.803940,94.682892
4523,Spain,2021,22.979332,11.000000,23.000000,101.863967,99.000000,99.000000
4524,Spain,2021,15.000000,8.000000,2.000000,91.000000,91.000000,98.000000
4525,Spain,2020,25.414943,12.000000,24.000000,100.634945,98.000000,98.000000
4526,Spain,2020,21.000000,7.899149,6.000000,92.000000,91.407429,93.000000
4527,Spain,2020,15.000000,9.000000,12.000000,91.000000,96.000000,95.000000
4528,Spain,2020,21.000000,8.537330,9.000000,91.000000,89.930530,94.000000
4529,Spain,2021,16.000000,7.054833,4.000000,99.000000,97.383699,98.000000
4530,Spain,2021,16.000000,6.820807,3.000000,99.000000,97.483953,97.000000
4531,Spain,2020,15.000000,6.660853,1.000000,89.000000,90.937361,99.000000
4532,Spain,2021,19.773389,9.748049,15.000000,91.965604,89.598739,99.000000
4533,Spain,2020,20.063801,9.721185,15.000000,90.667984,88.256187,97.000000
4534,Spain,2020,21.000000,8.903770,11.000000,99.000000,96.104478,98.000000
4535,Spain,2020,27.000000,12.151064,24.000000,74.000000,72.378124,88.000000
4536,Spain,2020,15.000000,6.210225,4.000000,60.000000,59.996766,60.000000
4537,Spain,2020,16.000000,7.479115,6.000000,99.000000,96.966432,99.000000
4538,Spain,2021,16.000000,7.000000,6.000000,97.000000,96.000000,98.000000
4539,Spain,2020,13.000000,7.000000,9.000000,97.000000,97.000000,99.000000
4540,Spain,2020,10.000000,7.285231,7.000000,89.000000,88.095398,99.000000
4541,Spain,2021,20.000000,8.275424,9.000000,94.000000,91.536883,92.000000
4542,Spain,2021,12.000000,8.000000,1.000000,70.000000,67.000000,99.000000
4543,Spain,2021,20.000000,7.637243,6.000000,95.000000,93.013781,91.000000
4544,Spain,2020,20.209007,9.707754,15.000000,90.019174,87.584911,96.000000
4545,Spain,2021,39.000000,11.000000,10.000000,78.000000,79.000000,81.000000
4546,Spain,2020,12.000000,7.255648,7.000000,99.000000,95.897515,99.000000
4547,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4548,Spain,2021,20.000000,7.487242,5.000000,97.000000,95.249550,93.000000
4549,Spain,2021,17.325734,8.063715,8.000000,90.615322,89.704715,96.000000
4550,Spain,2020,12.000000,6.755816,4.000000,96.000000,94.620708,99.000000
4551,Spain,2021,18.000000,8.660895,11.000000,98.000000,95.014695,99.000000
4552,Spain,2021,20.000000,8.701145,10.000000,97.000000,94.965044,99.000000
4553,Spain,2020,10.000000,6.691039,1.000000,64.000000,71.215307,98.000000
4554,Spain,2021,10.000000,7.000000,7.000000,95.000000,95.000000,87.000000
4555,Spain,2021,12.000000,7.475700,4.000000,60.000000,67.236228,96.000000
4556,Spain,2021,12.000000,7.255648,7.000000,99.000000,95.897515,99.000000
4557,Spain,2020,28.000000,9.640413,12.000000,88.000000,86.766902,88.000000
4558,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4559,Spain,2021,20.000000,9.430046,15.000000,99.000000,93.998163,95.000000
4560,Spain,2020,39.000000,7.000000,15.000000,66.000000,84.000000,86.000000
4561,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4562,Spain,2021,18.000000,10.000000,24.000000,98.000000,98.000000,98.000000
4563,Spain,2021,20.000000,9.340643,11.000000,78.000000,80.538314,99.000000
4564,Spain,2021,12.000000,6.840819,4.000000,85.000000,85.584882,95.000000
4565,Spain,2020,20.000000,9.000000,5.000000,94.000000,94.000000,93.000000
4566,Spain,2020,12.000000,7.656285,9.000000,100.000000,96.222864,100.000000
4567,Spain,2021,10.000000,8.000000,2.000000,95.000000,98.000000,97.000000
4568,Spain,2021,25.000000,8.000000,7.000000,98.000000,98.000000,99.000000
4569,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4570,Spain,2020,19.000000,11.000000,10.000000,94.000000,94.000000,99.000000
4571,Spain,2020,15.387738,7.151128,4.000000,92.253599,92.258583,98.000000
4572,Spain,2021,12.000000,5.000000,4.000000,95.000000,97.000000,98.000000
4573,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4574,Spain,2021,12.000000,7.916590,6.000000,63.000000,69.480331,99.000000
4575,Spain,2020,25.000000,10.512246,16.000000,85.000000,84.441155,96.000000
4576,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4577,Spain,2020,15.242532,7.164560,4.000000,92.902409,92.929859,99.000000
4578,Spain,2021,12.000000,6.000000,5.000000,97.000000,97.000000,95.000000
4579,Spain,2020,12.000000,6.267352,6.000000,55.000000,54.435446,57.000000
4580,Spain,2020,12.000000,7.703791,6.000000,72.000000,76.163881,99.000000
4581,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4582,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4583,Spain,2021,24.000000,11.931616,27.000000,98.000000,89.119475,90.000000
4584,Spain,2020,12.000000,6.941114,6.000000,95.000000,92.160259,94.000000
4585,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4586,Spain,2020,12.000000,8.000000,2.000000,83.000000,80.000000,97.000000
4587,Spain,2020,19.000000,9.274709,14.000000,95.000000,91.373496,96.000000
4588,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4589,Spain,2021,12.000000,6.684883,4.000000,99.000000,96.848558,99.000000
4590,Spain,2020,19.000000,6.000000,1.000000,97.000000,96.000000,98.000000
4591,Spain,2021,20.000000,6.549697,2.000000,94.000000,91.805135,83.000000
4592,Spain,2021,24.000000,8.155117,6.000000,98.000000,96.860577,95.000000
4593,Spain,2020,51.000000,13.000000,10.000000,98.000000,98.000000,100.000000
4594,Spain,2020,12.000000,7.000000,11.000000,100.000000,99.000000,99.000000
4595,Spain,2020,12.000000,6.000000,1.000000,84.000000,83.000000,92.000000
4596,Spain,2020,18.000000,10.000000,16.000000,91.000000,76.000000,89.000000
4597,Spain,2020,18.000000,8.022714,8.000000,99.000000,96.491594,98.000000
4598,Spain,2020,23.599063,10.486024,19.000000,81.892795,78.318282,84.000000
4599,Spain,2020,29.000000,11.000000,4.000000,90.000000,92.000000,95.000000
4600,Spain,2020,18.000000,8.370182,13.000000,69.000000,66.125201,68.000000
4601,Spain,2021,12.000000,8.036795,11.000000,100.000000,95.588836,100.000000
4602,Spain,2020,23.000000,8.335079,8.000000,91.000000,89.539692,89.000000
4603,Spain,2021,18.000000,9.000000,16.000000,53.000000,66.000000,97.000000
4604,Spain,2020,25.000000,13.678283,29.000000,52.000000,55.380101,94.000000
4605,Spain,2021,25.000000,9.030120,10.000000,92.000000,90.674513,92.000000
4606,Spain,2021,18.000000,9.071796,10.546386,62.000000,66.671414,90.913231
4607,Spain,2020,10.000000,5.887130,1.000000,98.000000,96.464272,98.000000
4608,Spain,2020,20.000000,8.000000,10.000000,92.000000,96.000000,97.000000
4609,Spain,2021,12.000000,9.000000,2.000000,67.000000,66.000000,99.000000
4610,Spain,2020,21.978075,10.908930,20.000000,90.890974,87.413318,98.000000
4611,Spain,2021,18.000000,12.000000,18.000000,97.000000,98.000000,98.000000
4612,Spain,2020,12.000000,6.837302,4.000000,87.000000,87.286876,96.000000
4613,Spain,2020,29.000000,10.726260,16.000000,99.000000,96.239972,99.000000
4614,Spain,2020,29.000000,12.000000,8.000000,95.000000,97.000000,99.000000
4615,Spain,2020,10.000000,6.000000,4.000000,90.000000,90.000000,90.000000
4616,Spain,2021,18.000000,11.000000,19.000000,97.000000,93.000000,98.000000
4617,Spain,2021,25.000000,13.000000,27.000000,97.000000,69.000000,98.000000
4618,Spain,2021,20.000000,10.000000,13.000000,95.000000,97.000000,98.000000
4619,Spain,2020,12.000000,9.000000,10.000000,96.000000,91.000000,94.000000
4620,Spain,2020,17.204250,7.801989,7.000000,89.402866,88.664992,94.000000
4621,Spain,2021,23.000000,9.368302,12.000000,98.000000,95.637559,99.000000
4622,Spain,2021,12.000000,10.000000,15.000000,93.000000,93.000000,93.000000
4623,Spain,2021,18.000000,10.000000,5.000000,98.000000,98.000000,97.000000
4624,Spain,2021,12.000000,5.000000,8.000000,95.000000,97.000000,98.000000
4625,Spain,2021,10.000000,6.000000,2.000000,98.000000,98.000000,98.000000
4626,Spain,2020,26.250364,12.000000,18.000000,99.590898,99.000000,98.000000
4627,Spain,2021,18.000000,7.308983,4.000000,97.000000,96.274417,98.000000
4628,Spain,2021,24.000000,14.000000,25.000000,82.000000,70.000000,95.000000
4629,Spain,2020,10.000000,6.404889,2.000000,86.000000,87.452619,99.000000
4630,Spain,2021,25.000000,11.000000,8.000000,88.000000,60.000000,62.000000
4631,Spain,2021,20.620903,9.942616,16.000000,89.934010,87.282082,96.000000
4632,Spain,2020,12.000000,7.045266,6.000000,98.000000,95.255152,98.000000
4633,Spain,2020,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4634,Spain,2020,18.000000,7.693010,6.000000,95.000000,93.938395,97.000000
4635,Spain,2021,18.000000,12.000000,15.000000,100.000000,96.000000,99.000000
4636,Spain,2021,25.000000,10.000000,18.000000,96.000000,97.000000,99.000000
4637,Spain,2021,20.000000,7.000000,3.000000,89.000000,98.000000,96.000000
4638,Spain,2021,30.000000,9.438163,11.000000,88.000000,86.376064,83.000000
4639,Spain,2021,18.000000,8.600514,11.000000,95.000000,92.136563,96.000000
4640,Spain,2021,30.000000,10.963082,17.000000,94.000000,91.530808,95.000000
4641,Spain,2020,19.361492,9.513186,14.000000,92.050769,89.901568,99.000000
4642,Spain,2020,33.000000,11.046568,15.671626,91.000000,90.065211,93.972169
4643,Spain,2020,24.000000,11.225476,18.000000,61.000000,65.146070,93.000000
4644,Spain,2020,24.000000,13.000000,17.000000,99.000000,99.000000,99.000000
4645,Spain,2020,18.949596,9.278324,13.000000,92.135933,90.204397,99.000000
4646,Spain,2021,18.000000,7.000000,7.000000,96.000000,96.000000,97.000000
4647,Spain,2020,18.000000,7.058347,3.000000,94.000000,93.713299,95.000000
4648,Spain,2020,20.330491,9.969480,16.000000,91.231630,88.624634,98.000000
4649,Spain,2020,33.000000,6.000000,8.000000,60.000000,97.000000,75.000000
4650,Spain,2020,25.000000,13.000000,14.000000,99.000000,98.000000,99.000000
4651,Spain,2020,10.000000,5.000000,7.000000,96.000000,97.000000,99.000000
4652,Spain,2020,11.000000,7.532728,9.000000,99.000000,95.075511,99.000000
4653,Spain,2021,19.000000,8.696909,11.000000,99.000000,95.728527,98.000000
4654,Spain,2021,19.000000,8.910809,12.000000,98.000000,94.668896,98.000000
4655,Spain,2021,10.000000,5.000000,2.000000,93.000000,87.000000,98.000000
4656,Spain,2020,11.000000,9.000000,4.000000,80.000000,80.000000,98.000000
4657,Spain,2021,25.000000,7.000000,13.000000,96.000000,97.000000,97.000000
4658,Spain,2021,31.000000,13.000000,19.000000,96.000000,100.000000,98.000000
4659,Spain,2021,19.000000,11.422395,20.000000,58.000000,62.644879,99.000000
4660,Spain,2021,11.000000,5.990561,1.000000,98.000000,96.652247,98.000000
4661,Spain,2021,25.000000,10.454240,13.338893,52.000000,59.134637,88.416555
4662,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4663,Spain,2020,19.000000,8.738141,11.000000,88.000000,86.475940,93.000000
4664,Spain,2020,18.997040,8.728008,11.000000,88.413399,86.782399,93.000000
4665,Spain,2021,19.000000,10.000000,28.000000,98.000000,77.000000,98.000000
4666,Spain,2021,11.000000,6.000000,1.000000,97.000000,96.000000,95.000000
4667,Spain,2020,32.000000,7.000000,8.000000,90.000000,88.000000,87.000000
4668,Spain,2020,10.000000,6.381245,2.000000,87.000000,88.195236,99.000000
4669,Spain,2020,49.000000,10.000000,7.000000,78.000000,77.000000,78.000000
4670,Spain,2020,25.000000,9.729621,12.708853,89.000000,88.148531,94.586300
4671,Spain,2020,19.000000,7.493098,7.000000,77.000000,75.890281,76.000000
4672,Spain,2021,19.000000,11.000000,19.000000,92.000000,98.000000,96.000000
4673,Spain,2021,19.000000,8.536276,10.307978,98.000000,94.944693,96.797773
4674,Spain,2021,11.000000,7.000000,3.000000,95.000000,95.000000,99.000000
4675,Spain,2020,38.000000,9.000000,9.000000,98.000000,98.000000,99.000000
4676,Spain,2021,11.000000,6.605097,4.000000,98.000000,95.917966,99.000000
4677,Spain,2020,18.682906,9.030029,12.000000,91.572287,89.835950,98.000000
4678,Spain,2020,19.000000,7.178387,3.000000,97.000000,96.562646,97.000000
4679,Spain,2021,11.000000,6.000000,3.000000,97.000000,97.000000,100.000000
4680,Spain,2020,19.000000,6.504108,2.000000,86.000000,85.025944,80.000000
4681,Spain,2020,19.000000,9.882211,17.000000,99.000000,94.043203,99.000000
4682,Spain,2021,26.508932,13.492420,31.000000,89.954169,84.082198,98.000000
4683,Spain,2021,19.000000,8.000000,4.000000,79.000000,79.000000,92.000000
4684,Spain,2021,19.000000,10.542053,15.000000,55.000000,62.002100,99.000000
4685,Spain,2020,11.000000,7.064675,7.000000,99.000000,95.276018,97.000000
4686,Spain,2020,11.000000,6.000000,3.000000,98.000000,98.000000,99.000000
4687,Spain,2021,19.000000,9.000000,11.262094,98.000000,97.000000,97.629074
4688,Spain,2020,19.000000,9.084454,13.000000,95.000000,91.690511,96.000000
4689,Spain,2021,19.000000,8.387333,9.000000,96.000000,94.134705,98.000000
4690,Spain,2020,24.000000,11.106494,15.000000,53.000000,61.456744,99.000000
4691,Spain,2021,32.000000,10.449176,13.000000,96.000000,95.093570,97.000000
4692,Spain,2021,11.000000,5.000000,1.430406,97.000000,97.000000,96.276651
4693,Spain,2021,25.000000,9.612115,12.606684,95.000000,92.853487,95.586800
4694,Spain,2021,24.000000,8.955291,9.000000,92.000000,91.887356,97.000000
4695,Spain,2021,20.843869,10.000000,13.000000,73.480759,70.000000,89.000000
4696,Spain,2021,10.000000,6.362218,3.000000,94.000000,92.859777,98.000000
4697,Spain,2020,19.000000,8.910809,12.000000,98.000000,94.668896,98.000000
4698,Spain,2021,19.000000,9.000000,12.000000,96.000000,94.000000,94.000000
4699,Spain,2020,25.000000,9.000000,3.000000,87.000000,89.000000,93.000000
4700,Spain,2021,19.334896,8.150829,9.000000,83.393246,82.017849,85.000000
4701,Spain,2020,12.000000,6.470984,3.000000,100.000000,97.908189,99.000000
4702,Spain,2020,39.000000,12.000000,14.000000,98.000000,98.000000,99.000000
4703,Spain,2020,24.000000,11.000000,16.000000,88.000000,76.000000,95.000000
4704,Spain,2020,24.000000,11.656575,23.000000,83.000000,79.898565,93.000000
4705,Spain,2021,12.000000,6.000000,3.755877,70.000000,69.000000,90.520893
4706,Spain,2021,32.000000,8.000000,10.000000,99.000000,98.000000,99.000000
4707,Spain,2020,19.000000,11.089935,21.000000,69.000000,69.196083,93.000000
4708,Spain,2021,12.000000,7.802769,10.000000,100.000000,95.689089,99.000000
4709,Spain,2020,20.000000,9.391241,11.278565,63.000000,67.542663,90.843073
4710,Spain,2021,20.000000,8.415212,8.000000,93.000000,92.628606,99.000000
