"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/20/2020","AQS","481130087","1","14","ppb","13","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/21/2020","AQS","481130087","1","14","ppb","13","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/22/2020","AQS","481130087","1","5.3","ppb","5","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/23/2020","AQS","481130087","1","11.7","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/24/2020","AQS","481130087","1","6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/25/2020","AQS","481130087","1","7.9","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/26/2020","AQS","481130087","1","17.2","ppb","16","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/27/2020","AQS","481130087","1","4.6","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/28/2020","AQS","481130087","1","4.9","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/29/2020","AQS","481130087","1","11.4","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/30/2020","AQS","481130087","1","23.8","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/01/2020","AQS","481130087","1","6.6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/02/2020","AQS","481130087","1","2.1","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/03/2020","AQS","481130087","1","1","ppb","1","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/04/2020","AQS","481130087","1","1.7","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/05/2020","AQS","481130087","1","5.4","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/06/2020","AQS","481130087","1","18.1","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/07/2020","AQS","481130087","1","16.3","ppb","15","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/08/2020","AQS","481130087","1","5.1","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/09/2020","AQS","481130087","1","13.3","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/10/2020","AQS","481130087","1","11","ppb","10","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/11/2020","AQS","481130087","1","10","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/12/2020","AQS","481130087","1","6.5","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/13/2020","AQS","481130087","1","3.9","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/14/2020","AQS","481130087","1","8.1","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/15/2020","AQS","481130087","1","4.5","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/16/2020","AQS","481130087","1","6.3","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/17/2020","AQS","481130087","1","10.3","ppb","9","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/18/2020","AQS","481130087","1","28.4","ppb","26","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/19/2020","AQS","481130087","1","12.1","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/20/2020","AQS","481130087","1","4.9","ppb","4","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/21/2020","AQS","481130087","1","5.3","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/22/2020","AQS","481130087","1","3.4","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/23/2020","AQS","481130087","1","4.1","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/24/2020","AQS","481130087","1","1.7","ppb","1","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/25/2020","AQS","481130087","1","6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/26/2020","AQS","481130087","1","20.4","ppb","19","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/27/2020","AQS","481130087","1","24.1","ppb","23","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/28/2020","AQS","481130087","1","12.2","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/29/2020","AQS","481130087","1","10.5","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/30/2020","AQS","481130087","1","11.8","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/31/2020","AQS","481130087","1","9.2","ppb","8","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/01/2020","AQS","481130087","1","13.6","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/02/2020","AQS","481130087","1","8.4","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/03/2020","AQS","481130087","1","11.1","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/04/2020","AQS","481130087","1","6.8","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/05/2020","AQS","481130087","1","8.2","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/06/2020","AQS","481130087","1","6.5","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/07/2020","AQS","481130087","1","7.8","ppb","7","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/08/2020","AQS","481130087","1","14.4","ppb","13","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/09/2020","AQS","481130087","1","4.2","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/10/2020","AQS","481130087","1","17.3","ppb","16","Dallas Redbird Airport Executive","19","79.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/11/2020","AQS","481130087","1","32.6","ppb","30","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/12/2020","AQS","481130087","1","23.5","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/13/2020","AQS","481130087","1","25.1","ppb","24","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/14/2020","AQS","481130087","1","20.8","ppb","19","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/15/2020","AQS","481130087","1","19.4","ppb","18","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/16/2020","AQS","481130087","1","7.3","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/17/2020","AQS","481130087","1","10.2","ppb","9","Dallas Redbird Airport Executive","19","79.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/18/2020","AQS","481130087","1","7.1","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/19/2020","AQS","481130087","1","6.6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/20/2020","AQS","481130087","1","6.4","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/21/2020","AQS","481130087","1","5.4","ppb","5","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/22/2020","AQS","481130087","1","5","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/23/2020","AQS","481130087","1","9.1","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/24/2020","AQS","481130087","1","11.7","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/25/2020","AQS","481130087","1","11.9","ppb","10","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/26/2020","AQS","481130087","1","2.6","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/27/2020","AQS","481130087","1","1","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/28/2020","AQS","481130087","1","0","ppb","0","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/29/2020","AQS","481130087","1","0.8","ppb","0","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/30/2020","AQS","481130087","1","1.7","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/01/2020","AQS","481130087","1","4.6","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/02/2020","AQS","481130087","1","16.2","ppb","15","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/03/2020","AQS","481130087","1","9.9","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/04/2020","AQS","481130087","1","12.3","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/05/2020","AQS","481130087","1","14.5","ppb","13","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/06/2020","AQS","481130087","1","7.6","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/07/2020","AQS","481130087","1","6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/08/2020","AQS","481130087","1","6","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/09/2020","AQS","481130087","1","3.7","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/10/2020","AQS","481130087","1","6.9","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/11/2020","AQS","481130087","1","5.6","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/12/2020","AQS","481130087","1","4.1","ppb","4","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/13/2020","AQS","481130087","1","5.6","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/14/2020","AQS","481130087","1","4","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/15/2020","AQS","481130087","1","4.1","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/16/2020","AQS","481130087","1","5.6","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/17/2020","AQS","481130087","1","6.1","ppb","6","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/18/2020","AQS","481130087","1","3","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/19/2020","AQS","481130087","1","2.9","ppb","2","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/20/2020","AQS","481130087","1","9.4","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/21/2020","AQS","481130087","1","7.1","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/22/2020","AQS","481130087","1","5.1","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/23/2020","AQS","481130087","1","6.7","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/24/2020","AQS","481130087","1","8.7","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/25/2020","AQS","481130087","1","3.4","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/26/2020","AQS","481130087","1","2.7","ppb","2","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/27/2020","AQS","481130087","1","5.9","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/28/2020","AQS","481130087","1","11.9","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/29/2020","AQS","481130087","1","7.7","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/30/2020","AQS","481130087","1","5.5","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/31/2020","AQS","481130087","1","13.5","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/01/2020","AQS","481130087","1","17.4","ppb","16","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/02/2020","AQS","481130087","1","18.7","ppb","17","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/03/2020","AQS","481130087","1","23.8","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/04/2020","AQS","481130087","1","11.4","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/05/2020","AQS","481130087","1","11.5","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/06/2020","AQS","481130087","1","9.3","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/07/2020","AQS","481130087","1","6.8","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/08/2020","AQS","481130087","1","7.2","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/09/2020","AQS","481130087","1","5","ppb","5","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/10/2020","AQS","481130087","1","8.4","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/11/2020","AQS","481130087","1","7.8","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/12/2020","AQS","481130087","1","6.9","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/13/2020","AQS","481130087","1","8.6","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/14/2020","AQS","481130087","1","8.6","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"08/15/2020","AQS","481130087","1","5.6","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
