"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/23/2022","AQS","481130087","1","1.5","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/24/2022","AQS","481130087","1","4.4","ppb","4","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/25/2022","AQS","481130087","1","4.7","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/26/2022","AQS","481130087","1","25.1","ppb","24","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/27/2022","AQS","481130087","1","18.2","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/28/2022","AQS","481130087","1","12.2","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/29/2022","AQS","481130087","1","5.2","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"04/30/2022","AQS","481130087","1","11.4","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/01/2022","AQS","481130087","1","18.3","ppb","17","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/02/2022","AQS","481130087","1","8.7","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/03/2022","AQS","481130087","1","8","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/04/2022","AQS","481130087","1","7.3","ppb","7","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/05/2022","AQS","481130087","1","13.3","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/06/2022","AQS","481130087","1","25.1","ppb","24","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/07/2022","AQS","481130087","1","8.2","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/08/2022","AQS","481130087","1","2.2","ppb","2","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/09/2022","AQS","481130087","1","3.3","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/10/2022","AQS","481130087","1","5.3","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/11/2022","AQS","481130087","1","6.2","ppb","6","Dallas Redbird Airport Executive","19","79.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/12/2022","AQS","481130087","1","8.8","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/13/2022","AQS","481130087","1","6.4","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/14/2022","AQS","481130087","1","9.2","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/15/2022","AQS","481130087","1","3.4","ppb","3","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/16/2022","AQS","481130087","1","18.2","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/17/2022","AQS","481130087","1","17.6","ppb","16","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/18/2022","AQS","481130087","1","2.9","ppb","2","Dallas Redbird Airport Executive","23","96.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/19/2022","AQS","481130087","1","0.9","ppb","0","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/20/2022","AQS","481130087","1","0.6","ppb","0","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/21/2022","AQS","481130087","1","1.3","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/22/2022","AQS","481130087","1","0.6","ppb","0","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/23/2022","AQS","481130087","1","3.9","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/24/2022","AQS","481130087","1","4.6","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/26/2022","AQS","481130087","1","17.2","ppb","16","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/27/2022","AQS","481130087","1","37.9","ppb","35","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/29/2022","AQS","481130087","1","2","ppb","2","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/30/2022","AQS","481130087","1","-0.4","ppb","0","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"05/31/2022","AQS","481130087","1","1.5","ppb","1","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/02/2022","AQS","481130087","1","4.9","ppb","4","Dallas Redbird Airport Executive","18","75.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/04/2022","AQS","481130087","1","12.3","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/05/2022","AQS","481130087","1","2.2","ppb","2","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/06/2022","AQS","481130087","1","1.1","ppb","1","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/07/2022","AQS","481130087","1","2.5","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/08/2022","AQS","481130087","1","5","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/09/2022","AQS","481130087","1","5.1","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/10/2022","AQS","481130087","1","11.1","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/11/2022","AQS","481130087","1","5.7","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/12/2022","AQS","481130087","1","3","ppb","3","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/13/2022","AQS","481130087","1","1.6","ppb","1","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/14/2022","AQS","481130087","1","2","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/15/2022","AQS","481130087","1","5.3","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/16/2022","AQS","481130087","1","6.4","ppb","6","Dallas Redbird Airport Executive","23","96.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/17/2022","AQS","481130087","1","13.2","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/18/2022","AQS","481130087","1","10.5","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/19/2022","AQS","481130087","1","7.7","ppb","7","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/20/2022","AQS","481130087","1","8.9","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/21/2022","AQS","481130087","1","20.1","ppb","19","Dallas Redbird Airport Executive","19","79.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/22/2022","AQS","481130087","1","18.2","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/23/2022","AQS","481130087","1","26.4","ppb","25","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/24/2022","AQS","481130087","1","10","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/25/2022","AQS","481130087","1","9.4","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/26/2022","AQS","481130087","1","4.2","ppb","4","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/27/2022","AQS","481130087","1","6.2","ppb","6","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/28/2022","AQS","481130087","1","10.4","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"06/29/2022","AQS","481130087","1","13.6","ppb","12","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/01/2022","AQS","481130087","1","3.4","ppb","3","Dallas Redbird Airport Executive","18","75.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/02/2022","AQS","481130087","1","5.3","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/03/2022","AQS","481130087","1","2.8","ppb","2","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/04/2022","AQS","481130087","1","2.8","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/05/2022","AQS","481130087","1","3.6","ppb","3","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/06/2022","AQS","481130087","1","8.6","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/07/2022","AQS","481130087","1","7.6","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/08/2022","AQS","481130087","1","7.1","ppb","7","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/09/2022","AQS","481130087","1","5.4","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/10/2022","AQS","481130087","1","4.2","ppb","4","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/11/2022","AQS","481130087","1","11","ppb","10","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/12/2022","AQS","481130087","1","23","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/13/2022","AQS","481130087","1","27.7","ppb","25","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/14/2022","AQS","481130087","1","22.4","ppb","21","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/15/2022","AQS","481130087","1","23","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/16/2022","AQS","481130087","1","4.8","ppb","4","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/17/2022","AQS","481130087","1","2.8","ppb","2","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"07/18/2022","AQS","481130087","1","5.4","ppb","5","Dallas Redbird Airport Executive","18","75.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/15/2022","AQS","481130087","1","22.4","ppb","21","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/16/2022","AQS","481130087","1","19.7","ppb","18","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/17/2022","AQS","481130087","1","2.5","ppb","2","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/18/2022","AQS","481130087","1","7.6","ppb","7","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/19/2022","AQS","481130087","1","15.5","ppb","14","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/20/2022","AQS","481130087","1","13.7","ppb","12","Dallas Redbird Airport Executive","23","96.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/21/2022","AQS","481130087","1","18.8","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/22/2022","AQS","481130087","1","21.4","ppb","20","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/23/2022","AQS","481130087","1","18.8","ppb","17","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/24/2022","AQS","481130087","1","12.4","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/25/2022","AQS","481130087","1","9.9","ppb","8","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/26/2022","AQS","481130087","1","39.3","ppb","37","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/27/2022","AQS","481130087","1","37.3","ppb","35","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/28/2022","AQS","481130087","1","28.5","ppb","26","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/29/2022","AQS","481130087","1","19.9","ppb","18","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"09/30/2022","AQS","481130087","1","27.8","ppb","25","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/01/2022","AQS","481130087","1","36.1","ppb","34","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/02/2022","AQS","481130087","1","27.5","ppb","25","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/03/2022","AQS","481130087","1","42.1","ppb","40","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/04/2022","AQS","481130087","1","34.3","ppb","32","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/05/2022","AQS","481130087","1","44.1","ppb","42","Dallas Redbird Airport Executive","19","79.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/06/2022","AQS","481130087","1","34.8","ppb","32","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/07/2022","AQS","481130087","1","34.1","ppb","32","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/08/2022","AQS","481130087","1","9.9","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/09/2022","AQS","481130087","1","15.5","ppb","14","Dallas Redbird Airport Executive","22","92.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/10/2022","AQS","481130087","1","20.4","ppb","19","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/11/2022","AQS","481130087","1","14.2","ppb","13","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/12/2022","AQS","481130087","1","8.5","ppb","8","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/13/2022","AQS","481130087","1","32.3","ppb","30","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/14/2022","AQS","481130087","1","39.3","ppb","37","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/15/2022","AQS","481130087","1","5.7","ppb","5","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/16/2022","AQS","481130087","1","3","ppb","3","Dallas Redbird Airport Executive","20","83.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/17/2022","AQS","481130087","1","10.9","ppb","9","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/18/2022","AQS","481130087","1","12","ppb","11","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/19/2022","AQS","481130087","1","23.5","ppb","22","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
"10/20/2022","AQS","481130087","1","42.8","ppb","40","Dallas Redbird Airport Executive","24","100.0000","42602","Nitrogen dioxide (NO2)","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.676451","-96.87206"
