"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/2022","AQS","280470008","3","12.9","ug/m3 LC","53","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/02/2022","AQS","280470008","3","11.9","ug/m3 LC","50","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/03/2022","AQS","280470008","3","19.8","ug/m3 LC","67","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/04/2022","AQS","280470008","3","23.2","ug/m3 LC","74","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/05/2022","AQS","280470008","3","10.9","ug/m3 LC","45","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/06/2022","AQS","280470008","3","10.2","ug/m3 LC","43","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/07/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/08/2022","AQS","280470008","3","11.2","ug/m3 LC","47","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/09/2022","AQS","280470008","3","4.1","ug/m3 LC","17","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/10/2022","AQS","280470008","3","6.8","ug/m3 LC","28","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/11/2022","AQS","280470008","3","7.7","ug/m3 LC","32","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/12/2022","AQS","280470008","3","3.5","ug/m3 LC","15","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/13/2022","AQS","280470008","3","4.4","ug/m3 LC","18","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/14/2022","AQS","280470008","3","10","ug/m3 LC","42","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/15/2022","AQS","280470008","3","6.4","ug/m3 LC","27","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/16/2022","AQS","280470008","3","7.5","ug/m3 LC","31","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/17/2022","AQS","280470008","3","9.2","ug/m3 LC","38","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/18/2022","AQS","280470008","3","10","ug/m3 LC","42","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/19/2022","AQS","280470008","3","3.3","ug/m3 LC","14","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/20/2022","AQS","280470008","3","8.1","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/21/2022","AQS","280470008","3","8.6","ug/m3 LC","36","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/22/2022","AQS","280470008","3","14.1","ug/m3 LC","55","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/23/2022","AQS","280470008","3","5.6","ug/m3 LC","23","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/24/2022","AQS","280470008","3","4.3","ug/m3 LC","18","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/25/2022","AQS","280470008","3","6.7","ug/m3 LC","28","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/26/2022","AQS","280470008","3","6.2","ug/m3 LC","26","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/27/2022","AQS","280470008","3","10.4","ug/m3 LC","43","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/28/2022","AQS","280470008","3","6.4","ug/m3 LC","27","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/29/2022","AQS","280470008","3","5.5","ug/m3 LC","23","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/30/2022","AQS","280470008","3","14.6","ug/m3 LC","56","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"03/31/2022","AQS","280470008","3","8.6","ug/m3 LC","36","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/01/2022","AQS","280470008","3","7.2","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/02/2022","AQS","280470008","3","11.3","ug/m3 LC","47","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/03/2022","AQS","280470008","3","10.8","ug/m3 LC","45","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/04/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/05/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/06/2022","AQS","280470008","3","12","ug/m3 LC","50","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/07/2022","AQS","280470008","3","5.3","ug/m3 LC","22","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/08/2022","AQS","280470008","3","7.2","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/09/2022","AQS","280470008","3","5","ug/m3 LC","21","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/10/2022","AQS","280470008","3","5","ug/m3 LC","21","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/11/2022","AQS","280470008","3","7.9","ug/m3 LC","33","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/12/2022","AQS","280470008","3","12.2","ug/m3 LC","51","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/13/2022","AQS","280470008","3","12.5","ug/m3 LC","52","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/14/2022","AQS","280470008","3","5.2","ug/m3 LC","22","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/15/2022","AQS","280470008","3","8.1","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/16/2022","AQS","280470008","3","7.1","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/17/2022","AQS","280470008","3","7.2","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/18/2022","AQS","280470008","3","6.3","ug/m3 LC","26","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/19/2022","AQS","280470008","3","6","ug/m3 LC","25","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/20/2022","AQS","280470008","3","9.8","ug/m3 LC","41","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/21/2022","AQS","280470008","3","10.2","ug/m3 LC","43","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/22/2022","AQS","280470008","3","8.4","ug/m3 LC","35","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/23/2022","AQS","280470008","3","10","ug/m3 LC","42","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/24/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/25/2022","AQS","280470008","3","8.3","ug/m3 LC","35","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/26/2022","AQS","280470008","3","6.7","ug/m3 LC","28","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/27/2022","AQS","280470008","3","7.7","ug/m3 LC","32","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/28/2022","AQS","280470008","3","9.2","ug/m3 LC","38","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/29/2022","AQS","280470008","3","11.7","ug/m3 LC","49","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"04/30/2022","AQS","280470008","3","6.8","ug/m3 LC","28","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/01/2022","AQS","280470008","3","8.2","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/02/2022","AQS","280470008","3","6.5","ug/m3 LC","27","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/03/2022","AQS","280470008","3","6.2","ug/m3 LC","26","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/04/2022","AQS","280470008","3","7.2","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/05/2022","AQS","280470008","3","7.4","ug/m3 LC","31","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/06/2022","AQS","280470008","3","6.2","ug/m3 LC","26","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/07/2022","AQS","280470008","3","9.2","ug/m3 LC","38","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/08/2022","AQS","280470008","3","9.2","ug/m3 LC","38","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/09/2022","AQS","280470008","3","10.6","ug/m3 LC","44","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/10/2022","AQS","280470008","3","10.1","ug/m3 LC","42","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/11/2022","AQS","280470008","3","13.6","ug/m3 LC","54","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/12/2022","AQS","280470008","3","14.7","ug/m3 LC","56","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/13/2022","AQS","280470008","3","20.2","ug/m3 LC","68","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/14/2022","AQS","280470008","3","12.6","ug/m3 LC","52","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/15/2022","AQS","280470008","3","12.8","ug/m3 LC","52","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/16/2022","AQS","280470008","3","10.6","ug/m3 LC","44","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/17/2022","AQS","280470008","3","12.9","ug/m3 LC","53","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/18/2022","AQS","280470008","3","9.7","ug/m3 LC","40","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/19/2022","AQS","280470008","3","6.9","ug/m3 LC","29","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/20/2022","AQS","280470008","3","7.1","ug/m3 LC","30","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/21/2022","AQS","280470008","3","10.7","ug/m3 LC","45","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/22/2022","AQS","280470008","3","10.7","ug/m3 LC","45","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/23/2022","AQS","280470008","3","8.3","ug/m3 LC","35","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/24/2022","AQS","280470008","3","10.2","ug/m3 LC","43","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/25/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/26/2022","AQS","280470008","3","5.7","ug/m3 LC","24","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/27/2022","AQS","280470008","3","5.8","ug/m3 LC","24","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/28/2022","AQS","280470008","3","7.6","ug/m3 LC","32","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/29/2022","AQS","280470008","3","7.7","ug/m3 LC","32","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/30/2022","AQS","280470008","3","6.6","ug/m3 LC","28","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"05/31/2022","AQS","280470008","3","8.1","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/01/2022","AQS","280470008","3","8.3","ug/m3 LC","35","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/02/2022","AQS","280470008","3","7.4","ug/m3 LC","31","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/03/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/04/2022","AQS","280470008","3","9.2","ug/m3 LC","38","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/05/2022","AQS","280470008","3","11.4","ug/m3 LC","48","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/06/2022","AQS","280470008","3","9.3","ug/m3 LC","39","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/07/2022","AQS","280470008","3","5.5","ug/m3 LC","23","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/08/2022","AQS","280470008","3","3.6","ug/m3 LC","15","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/09/2022","AQS","280470008","3","7.5","ug/m3 LC","31","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/10/2022","AQS","280470008","3","8.1","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/11/2022","AQS","280470008","3","8.2","ug/m3 LC","34","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/12/2022","AQS","280470008","3","12.6","ug/m3 LC","52","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/13/2022","AQS","280470008","3","32.5","ug/m3 LC","94","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/14/2022","AQS","280470008","3","31.9","ug/m3 LC","93","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/15/2022","AQS","280470008","3","27","ug/m3 LC","82","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/16/2022","AQS","280470008","3","18.9","ug/m3 LC","65","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/17/2022","AQS","280470008","3","10.2","ug/m3 LC","43","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
"06/18/2022","AQS","280470008","3","13.2","ug/m3 LC","53","Gulfport Youth Court","1","100.0000","88101","PM2.5 - Local Conditions","25060","Gulfport-Biloxi-Pascagoula, MS","28","Mississippi","047","Harrison","30.390369181243","-89.0497776193734"
